# replication time (downloaded from Lawrence Nature 2013. Supplementary Table5)
chr	start	end	replication_time
7	63200001	63300000	1101
7	63300001	63400000	1133
7	63400001	63500000	1098
7	63500001	63600000	1193
7	63600001	63700000	1165
7	63700001	63800000	1126
7	63800001	63900000	1128
7	63900001	64000000	1135
7	64000001	64100000	1110
7	64100001	64200000	1062
7	64200001	64300000	1035
7	64300001	64400000	1017
7	64400001	64500000	994
7	64500001	64600000	947
7	64600001	64700000	952
7	64700001	64800000	899
7	64800001	64900000	894
7	64900001	65000000	820
7	65000001	65100000	873
7	65100001	65200000	701
7	65200001	65300000	522
7	65300001	65400000	474
7	65400001	65500000	365
7	65500001	65600000	252
7	65600001	65700000	345
7	65700001	65800000	399
7	65800001	65900000	412
7	65900001	66000000	362
7	66000001	66100000	263
7	66100001	66200000	246
7	66200001	66300000	302
7	66300001	66400000	186
7	66400001	66500000	228
7	66500001	66600000	355
7	66600001	66700000	491
7	66700001	66800000	477
7	66800001	66900000	556
7	66900001	67000000	598
7	67000001	67100000	706
7	67100001	67200000	802
7	67200001	67300000	862
7	67300001	67400000	882
7	67400001	67500000	930
7	67500001	67600000	941
7	67600001	67700000	978
7	67700001	67800000	976
7	67800001	67900000	981
7	67900001	68000000	918
7	68000001	68100000	944
7	68100001	68200000	930
7	68200001	68300000	913
7	68300001	68400000	862
7	68400001	68500000	839
7	68500001	68600000	721
7	68600001	68700000	634
7	68700001	68800000	576
7	68800001	68900000	537
7	68900001	69000000	490
7	69000001	69100000	537
7	69100001	69200000	570
7	69200001	69300000	607
7	69300001	69400000	684
7	69400001	69500000	805
7	69500001	69600000	892
7	69600001	69700000	948
7	69700001	69800000	968
7	69800001	69900000	950
7	69900001	70000000	906
7	70000001	70100000	951
7	70100001	70200000	984
7	70200001	70300000	997
7	70300001	70400000	1031
7	70400001	70500000	1054
7	70500001	70600000	1086
7	70600001	70700000	1094
7	70700001	70800000	1070
7	70800001	70900000	1050
7	70900001	71000000	1038
7	71000001	71100000	1011
7	71100001	71200000	995
7	71200001	71300000	971
7	71300001	71400000	956
7	71400001	71500000	927
7	71500001	71600000	891
7	71600001	71700000	870
7	71700001	71800000	847
7	71800001	71900000	748
7	71900001	72000000	634
7	72000001	72100000	621
7	72100001	72200000	600
7	72200001	72300000	487
7	72300001	72400000	380
7	72400001	72500000	332
7	72500001	72600000	NaN
7	72600001	72700000	193
7	72700001	72800000	422
7	72800001	72900000	399
7	72900001	73000000	162
7	73000001	73100000	171
7	73100001	73200000	214
7	73200001	73300000	208
7	73300001	73400000	205
7	73400001	73500000	240
7	73500001	73600000	219
7	73600001	73700000	190
7	73700001	73800000	202
7	73800001	73900000	179
7	73900001	74000000	194
7	74000001	74100000	181
7	74100001	74200000	151
7	74200001	74300000	125
7	74300001	74400000	173
7	74400001	74500000	NaN
7	74500001	74600000	220
7	74600001	74700000	NaN
7	74700001	74800000	NaN
7	74800001	74900000	NaN
7	74900001	75000000	NaN
7	75000001	75100000	NaN
7	75100001	75200000	337
7	75200001	75300000	326
7	75300001	75400000	303
7	75400001	75500000	255
7	75500001	75600000	174
7	75600001	75700000	218
7	75700001	75800000	161
7	75800001	75900000	190
7	75900001	76000000	195
7	76000001	76100000	181
7	76100001	76200000	220
7	76200001	76300000	202
7	76300001	76400000	301
7	76400001	76500000	390
7	76500001	76600000	462
7	76600001	76700000	584
7	76700001	76800000	536
7	76800001	76900000	594
7	76900001	77000000	639
7	77000001	77100000	573
7	77100001	77200000	465
7	77200001	77300000	489
7	77300001	77400000	675
7	77400001	77500000	795
7	77500001	77600000	730
7	77600001	77700000	639
7	77700001	77800000	693
7	77800001	77900000	782
7	77900001	78000000	853
7	78000001	78100000	931
7	78100001	78200000	961
7	78200001	78300000	980
7	78300001	78400000	971
7	78400001	78500000	985
7	78500001	78600000	1055
7	78600001	78700000	1047
7	78700001	78800000	1031
7	78800001	78900000	1000
7	78900001	79000000	888
7	79000001	79100000	955
7	79100001	79200000	932
7	79200001	79300000	914
7	79300001	79400000	917
7	79400001	79500000	881
7	79500001	79600000	785
7	79600001	79700000	581
7	79700001	79800000	494
7	79800001	79900000	475
7	79900001	80000000	418
7	80000001	80100000	419
7	80100001	80200000	385
7	80200001	80300000	407
7	80300001	80400000	351
7	80400001	80500000	392
7	80500001	80600000	419
7	80600001	80700000	392
7	80700001	80800000	501
7	80800001	80900000	508
7	80900001	81000000	508
7	81000001	81100000	528
7	81100001	81200000	512
7	81200001	81300000	509
7	81300001	81400000	518
7	81400001	81500000	604
7	81500001	81600000	691
7	81600001	81700000	727
7	81700001	81800000	838
7	81800001	81900000	916
7	81900001	82000000	970
7	82000001	82100000	982
7	82100001	82200000	1008
7	82200001	82300000	1035
7	82300001	82400000	1031
7	82400001	82500000	1075
7	82500001	82600000	1075
7	82600001	82700000	1052
7	82700001	82800000	1035
7	82800001	82900000	975
7	82900001	83000000	975
7	83000001	83100000	955
7	83100001	83200000	932
7	83200001	83300000	930
7	83300001	83400000	900
7	83400001	83500000	831
7	83500001	83600000	648
7	83600001	83700000	540
7	83700001	83800000	492
7	83800001	83900000	601
7	83900001	84000000	569
7	84000001	84100000	714
7	84100001	84200000	589
7	84200001	84300000	591
7	84300001	84400000	519
7	84400001	84500000	614
7	84500001	84600000	628
7	84600001	84700000	675
7	84700001	84800000	646
7	84800001	84900000	831
7	84900001	85000000	891
7	85000001	85100000	895
7	85100001	85200000	696
7	85200001	85300000	706
7	85300001	85400000	543
7	85400001	85500000	695
7	85500001	85600000	856
7	85600001	85700000	917
7	85700001	85800000	941
7	85800001	85900000	966
7	85900001	86000000	995
7	86000001	86100000	994
7	86100001	86200000	1021
7	86200001	86300000	1046
7	86300001	86400000	1072
7	86400001	86500000	1072
7	86500001	86600000	1108
7	86600001	86700000	1087
7	86700001	86800000	1048
7	86800001	86900000	1011
7	86900001	87000000	944
7	87000001	87100000	876
7	87100001	87200000	837
7	87200001	87300000	752
7	87300001	87400000	822
7	87400001	87500000	839
7	87500001	87600000	758
7	87600001	87700000	722
7	87700001	87800000	580
7	87800001	87900000	454
7	87900001	88000000	371
7	88000001	88100000	454
7	88100001	88200000	528
7	88200001	88300000	701
7	88300001	88400000	853
7	88400001	88500000	905
7	88500001	88600000	947
7	88600001	88700000	963
7	88700001	88800000	939
7	88800001	88900000	952
7	88900001	89000000	1030
7	89000001	89100000	1016
7	89100001	89200000	994
7	89200001	89300000	992
7	89300001	89400000	1081
7	89400001	89500000	1113
7	89500001	89600000	1130
7	89600001	89700000	1148
7	89700001	89800000	1182
7	89800001	89900000	1136
7	89900001	90000000	1140
7	90000001	90100000	1085
7	90100001	90200000	998
7	90200001	90300000	967
7	90300001	90400000	988
7	90400001	90500000	948
7	90500001	90600000	998
7	90600001	90700000	1027
7	90700001	90800000	959
7	90800001	90900000	946
7	90900001	91000000	889
7	91000001	91100000	889
7	91100001	91200000	904
7	91200001	91300000	842
7	91300001	91400000	816
7	91400001	91500000	700
7	91500001	91600000	617
7	91600001	91700000	611
7	91700001	91800000	461
7	91800001	91900000	454
7	91900001	92000000	452
7	92000001	92100000	401
7	92100001	92200000	369
7	92200001	92300000	334
7	92300001	92400000	437
7	92400001	92500000	464
7	92500001	92600000	489
7	92600001	92700000	542
7	92700001	92800000	578
7	92800001	92900000	625
7	92900001	93000000	785
7	93000001	93100000	778
7	93100001	93200000	823
7	93200001	93300000	761
7	93300001	93400000	610
7	93400001	93500000	514
7	93500001	93600000	480
7	93600001	93700000	408
7	93700001	93800000	483
7	93800001	93900000	474
7	93900001	94000000	512
7	94000001	94100000	499
7	94100001	94200000	469
7	94200001	94300000	424
7	94300001	94400000	462
7	94400001	94500000	428
7	94500001	94600000	431
7	94600001	94700000	505
7	94700001	94800000	534
7	94800001	94900000	448
7	94900001	95000000	320
7	95000001	95100000	327
7	95100001	95200000	333
7	95200001	95300000	332
7	95300001	95400000	393
7	95400001	95500000	531
7	95500001	95600000	681
7	95600001	95700000	721
7	95700001	95800000	747
7	95800001	95900000	802
7	95900001	96000000	773
7	96000001	96100000	807
7	96100001	96200000	921
7	96200001	96300000	991
7	96300001	96400000	1031
7	96400001	96500000	1045
7	96500001	96600000	1048
7	96600001	96700000	991
7	96700001	96800000	981
7	96800001	96900000	987
7	96900001	97000000	964
7	97000001	97100000	917
7	97100001	97200000	924
7	97200001	97300000	911
7	97300001	97400000	854
7	97400001	97500000	765
7	97500001	97600000	636
7	97600001	97700000	522
7	97700001	97800000	460
7	97800001	97900000	375
7	97900001	98000000	294
7	98000001	98100000	249
7	98100001	98200000	344
7	98200001	98300000	470
7	98300001	98400000	560
7	98400001	98500000	526
7	98500001	98600000	470
7	98600001	98700000	451
7	98700001	98800000	379
7	98800001	98900000	288
7	98900001	99000000	233
7	99000001	99100000	263
7	99100001	99200000	288
7	99200001	99300000	332
7	99300001	99400000	430
7	99400001	99500000	438
7	99500001	99600000	391
7	99600001	99700000	254
7	99700001	99800000	205
7	99800001	99900000	198
7	99900001	100000000	204
7	100000001	100100000	172
7	100100001	100200000	186
7	100200001	100300000	242
7	100300001	100400000	247
7	100400001	100500000	336
7	100500001	100600000	433
7	100600001	100700000	NaN
7	100700001	100800000	272
7	100800001	100900000	199
7	100900001	101000000	258
7	101000001	101100000	278
7	101100001	101200000	280
7	101200001	101300000	246
7	101300001	101400000	179
7	101400001	101500000	162
7	101500001	101600000	233
7	101600001	101700000	348
7	101700001	101800000	416
7	101800001	101900000	461
7	101900001	102000000	361
7	102000001	102100000	202
7	102100001	102200000	174
7	102200001	102300000	230
7	102300001	102400000	208
7	102400001	102500000	333
7	102500001	102600000	399
7	102600001	102700000	456
7	102700001	102800000	510
7	102800001	102900000	579
7	102900001	103000000	545
7	103000001	103100000	620
7	103100001	103200000	698
7	103200001	103300000	762
7	103300001	103400000	853
7	103400001	103500000	886
7	103500001	103600000	948
7	103600001	103700000	954
7	103700001	103800000	966
7	103800001	103900000	927
7	103900001	104000000	868
7	104000001	104100000	888
7	104100001	104200000	895
7	104200001	104300000	834
7	104300001	104400000	712
7	104400001	104500000	619
7	104500001	104600000	518
7	104600001	104700000	414
7	104700001	104800000	381
7	104800001	104900000	468
7	104900001	105000000	417
7	105000001	105100000	349
7	105100001	105200000	192
7	105200001	105300000	172
7	105300001	105400000	300
7	105400001	105500000	417
7	105500001	105600000	454
7	105600001	105700000	408
7	105700001	105800000	336
7	105800001	105900000	311
7	105900001	106000000	370
7	106000001	106100000	472
7	106100001	106200000	580
7	106200001	106300000	595
7	106300001	106400000	628
7	106400001	106500000	679
7	106500001	106600000	633
7	106600001	106700000	700
7	106700001	106800000	644
7	106800001	106900000	627
7	106900001	107000000	611
7	107000001	107100000	674
7	107100001	107200000	753
7	107200001	107300000	753
7	107300001	107400000	579
7	107400001	107500000	515
7	107500001	107600000	486
7	107600001	107700000	406
7	107700001	107800000	326
7	107800001	107900000	416
7	107900001	108000000	590
7	108000001	108100000	682
7	108100001	108200000	750
7	108200001	108300000	803
7	108300001	108400000	838
7	108400001	108500000	950
7	108500001	108600000	982
7	108600001	108700000	966
7	108700001	108800000	1013
7	108800001	108900000	993
7	108900001	109000000	1055
7	109000001	109100000	1085
7	109100001	109200000	1105
7	109200001	109300000	1124
7	109300001	109400000	1130
7	109400001	109500000	1078
7	109500001	109600000	1167
7	109600001	109700000	1146
7	109700001	109800000	1096
7	109800001	109900000	1082
7	109900001	110000000	1084
7	110000001	110100000	1042
7	110100001	110200000	973
7	110200001	110300000	905
7	110300001	110400000	827
7	110400001	110500000	849
7	110500001	110600000	871
7	110600001	110700000	843
7	110700001	110800000	840
7	110800001	110900000	780
7	110900001	111000000	752
7	111000001	111100000	541
7	111100001	111200000	617
7	111200001	111300000	441
7	111300001	111400000	418
7	111400001	111500000	438
7	111500001	111600000	568
7	111600001	111700000	636
7	111700001	111800000	718
7	111800001	111900000	650
7	111900001	112000000	550
7	112000001	112100000	431
7	112100001	112200000	412
7	112200001	112300000	470
7	112300001	112400000	589
7	112400001	112500000	742
7	112500001	112600000	814
7	112600001	112700000	914
7	112700001	112800000	939
7	112800001	112900000	954
7	112900001	113000000	971
7	113000001	113100000	991
7	113100001	113200000	996
7	113200001	113300000	937
7	113300001	113400000	954
7	113400001	113500000	939
7	113500001	113600000	914
7	113600001	113700000	805
7	113700001	113800000	704
7	113800001	113900000	640
7	113900001	114000000	795
7	114000001	114100000	828
7	114100001	114200000	708
7	114200001	114300000	626
7	114300001	114400000	514
7	114400001	114500000	540
7	114500001	114600000	522
7	114600001	114700000	520
7	114700001	114800000	542
7	114800001	114900000	587
7	114900001	115000000	613
7	115000001	115100000	635
7	115100001	115200000	647
7	115200001	115300000	680
7	115300001	115400000	629
7	115400001	115500000	605
7	115500001	115600000	616
7	115600001	115700000	538
7	115700001	115800000	502
7	115800001	115900000	363
7	115900001	116000000	254
7	116000001	116100000	258
7	116100001	116200000	187
7	116200001	116300000	159
7	116300001	116400000	178
7	116400001	116500000	262
7	116500001	116600000	185
7	116600001	116700000	181
7	116700001	116800000	297
7	116800001	116900000	389
7	116900001	117000000	392
7	117000001	117100000	387
7	117100001	117200000	394
7	117200001	117300000	447
7	117300001	117400000	480
7	117400001	117500000	566
7	117500001	117600000	674
7	117600001	117700000	791
7	117700001	117800000	861
7	117800001	117900000	878
7	117900001	118000000	922
7	118000001	118100000	983
7	118100001	118200000	974
7	118200001	118300000	1035
7	118300001	118400000	1052
7	118400001	118500000	1075
7	118500001	118600000	1079
7	118600001	118700000	NaN
7	118700001	118800000	NaN
7	118800001	118900000	1111
7	118900001	119000000	1122
7	119000001	119100000	1155
7	119100001	119200000	1121
7	119200001	119300000	1115
7	119300001	119400000	1093
7	119400001	119500000	NaN
7	119500001	119600000	1072
7	119600001	119700000	998
7	119700001	119800000	1013
7	119800001	119900000	1001
7	119900001	120000000	960
7	120000001	120100000	962
7	120100001	120200000	924
7	120200001	120300000	903
7	120300001	120400000	856
7	120400001	120500000	717
7	120500001	120600000	634
7	120600001	120700000	514
7	120700001	120800000	450
7	120800001	120900000	500
7	120900001	121000000	534
7	121000001	121100000	535
7	121100001	121200000	602
7	121200001	121300000	635
7	121300001	121400000	775
7	121400001	121500000	893
7	121500001	121600000	907
7	121600001	121700000	935
7	121700001	121800000	971
7	121800001	121900000	988
7	121900001	122000000	1007
7	122000001	122100000	1005
7	122100001	122200000	1046
7	122200001	122300000	1042
7	122300001	122400000	NaN
7	122400001	122500000	1027
7	122500001	122600000	993
7	122600001	122700000	972
7	122700001	122800000	945
7	122800001	122900000	955
7	122900001	123000000	931
7	123000001	123100000	893
7	123100001	123200000	779
7	123200001	123300000	644
7	123300001	123400000	536
7	123400001	123500000	402
7	123500001	123600000	443
7	123600001	123700000	541
7	123700001	123800000	675
7	123800001	123900000	670
7	123900001	124000000	680
7	124000001	124100000	648
7	124100001	124200000	589
7	124200001	124300000	524
7	124300001	124400000	496
7	124400001	124500000	462
7	124500001	124600000	524
7	124600001	124700000	646
7	124700001	124800000	730
7	124800001	124900000	867
7	124900001	125000000	876
7	125000001	125100000	931
7	125100001	125200000	920
7	125200001	125300000	995
7	125300001	125400000	988
7	125400001	125500000	948
7	125500001	125600000	959
7	125600001	125700000	907
7	125700001	125800000	1064
7	125800001	125900000	1082
7	125900001	126000000	1128
7	126000001	126100000	1081
7	126100001	126200000	1082
7	126200001	126300000	1046
7	126300001	126400000	1021
7	126400001	126500000	1020
7	126500001	126600000	981
7	126600001	126700000	967
7	126700001	126800000	954
7	126800001	126900000	901
7	126900001	127000000	875
7	127000001	127100000	807
7	127100001	127200000	741
7	127200001	127300000	619
7	127300001	127400000	576
7	127400001	127500000	641
7	127500001	127600000	650
7	127600001	127700000	615
7	127700001	127800000	477
7	127800001	127900000	373
7	127900001	128000000	255
7	128000001	128100000	246
7	128100001	128200000	199
7	128200001	128300000	188
7	128300001	128400000	244
7	128400001	128500000	304
7	128500001	128600000	310
7	128600001	128700000	361
7	128700001	128800000	406
7	128800001	128900000	408
7	128900001	129000000	420
7	129000001	129100000	396
7	129100001	129200000	286
7	129200001	129300000	203
